faixa_id,capa,concello,parroquia,codparro,bloque,px_medidos,ha_medida,ha_poligono_en_bloque,h_mediana,h_p90,h_max,ha_sobre_2m,pct_sobre_2m,ha_sobre_3m,pct_sobre_3m,ha_sobre_5m,pct_sobre_5m,ha_sobre_5.5m,pct_sobre_5.5m,ha_sobre_8m,pct_sobre_8m,ha_sobre_10m,pct_sobre_10m,ha_sobre_35m,pct_sobre_35m
nuc-42,nucleos,Oia,Mougás (Santa Uxía),3603603.0,PNOA-2024-GAL-509-4661-H29-NPC01_chm.tif,10548,1.0548,1.0547,2.25,17.37,27.83,0.5482,51.97,0.472,44.75,0.374,35.46,0.3622,34.34,0.3288,31.17,0.3007,28.51,0.0,0.0
nuc-368,nucleos,Baiona,Baredo (Santa María),3600302.0,PNOA-2024-GAL-509-4662-H29-NPC01_chm.tif,118358,11.8358,11.834,1.63,21.24,39.89,5.6386,47.64,5.1058,43.14,4.4835,37.88,4.3728,36.95,3.864,32.65,3.461,29.24,0.0582,0.49
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-509-4697-H29-NPC01_chm.tif,14895,1.4895,1.4894,0.29,1.9,12.37,0.1338,8.98,0.0586,3.93,0.0108,0.73,0.0056,0.38,0.0007,0.05,0.0003,0.02,0.0,0.0
nuc-29,nucleos,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-510-4636-H29-NPC01_chm.tif,22593,2.2593,2.2603,10.01,20.5,28.2,1.8009,79.71,1.7333,76.72,1.6163,71.54,1.5771,69.8,1.337,59.18,1.1308,50.05,0.0,0.0
ill-145,illadas,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-510-4636-H29-NPC01_chm.tif,44692,4.4692,4.4693,0.54,5.38,19.81,1.2179,27.25,0.8435,18.87,0.4919,11.01,0.4331,9.69,0.25,5.59,0.1692,3.79,0.0,0.0
nuc-29,nucleos,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-510-4637-H29-NPC01_chm.tif,63196,6.3196,6.3187,3.85,22.68,43.08,3.7662,59.6,3.3966,53.75,2.9214,46.23,2.8343,44.85,2.4727,39.13,2.253,35.65,0.0668,1.06
nuc-123,nucleos,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-510-4637-H29-NPC01_chm.tif,542,0.0542,0.0544,12.33,16.4,21.46,0.0542,100.0,0.0542,100.0,0.0534,98.52,0.0522,96.31,0.0458,84.5,0.0399,73.62,0.0,0.0
ill-145,illadas,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-510-4637-H29-NPC01_chm.tif,118606,11.8606,11.8599,1.77,17.1,43.01,5.7176,48.21,4.9135,41.43,3.8704,32.63,3.6622,30.88,2.8098,23.69,2.343,19.75,0.0016,0.01
nuc-29,nucleos,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-510-4638-H29-NPC01_chm.tif,1716,0.1716,0.176,2.32,6.84,13.46,0.0937,54.6,0.0758,44.17,0.043,25.06,0.0347,20.22,0.0063,3.67,0.0024,1.4,0.0,0.0
nuc-123,nucleos,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-510-4638-H29-NPC01_chm.tif,64940,6.494,6.4942,1.5,21.11,32.21,2.9496,45.42,2.5087,38.63,2.0796,32.02,1.9921,30.68,1.5281,23.53,1.301,20.03,0.0,0.0
ill-145,illadas,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-510-4638-H29-NPC01_chm.tif,38002,3.8002,3.7965,1.3,11.36,29.99,1.4792,38.92,1.0757,28.31,0.6413,16.88,0.5942,15.64,0.4677,12.31,0.4166,10.96,0.0,0.0
ill-396,illadas,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-510-4638-H29-NPC01_chm.tif,44412,4.4412,4.4417,0.84,16.55,33.46,1.4242,32.07,1.1038,24.85,0.8319,18.73,0.7883,17.75,0.6081,13.69,0.528,11.89,0.0,0.0
nuc-123,nucleos,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-510-4639-H29-NPC01_chm.tif,59892,5.9892,5.9878,2.61,19.85,32.13,3.3799,56.43,2.7949,46.67,2.1605,36.07,2.0368,34.01,1.5937,26.61,1.3397,22.37,0.0,0.0
ill-396,illadas,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-510-4639-H29-NPC01_chm.tif,8545,0.8545,0.8555,27.6,31.01,36.88,0.8435,98.71,0.8422,98.56,0.8384,98.12,0.836,97.83,0.834,97.6,0.8322,97.39,0.0026,0.3
nuc-123,nucleos,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-510-4640-H29-NPC01_chm.tif,775,0.0775,0.0774,1.82,10.62,12.44,0.0377,48.65,0.032,41.29,0.0285,36.77,0.0281,36.26,0.0226,29.16,0.0103,13.29,0.0,0.0
nuc-589,nucleos,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-510-4640-H29-NPC01_chm.tif,65574,6.5574,6.5572,0.49,5.62,38.06,1.4825,22.61,1.1066,16.88,0.7381,11.26,0.6757,10.3,0.4098,6.25,0.2504,3.82,0.0188,0.29
ill-224,illadas,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-510-4640-H29-NPC01_chm.tif,23173,2.3173,2.3176,0.56,8.66,19.46,0.7655,33.03,0.6324,27.29,0.4491,19.38,0.4155,17.93,0.2582,11.14,0.1812,7.82,0.0,0.0
nuc-589,nucleos,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-510-4641-H29-NPC01_chm.tif,46507,4.6507,4.6815,3.81,27.59,36.22,2.6895,57.83,2.4504,52.69,2.1914,47.12,2.1415,46.05,1.9491,41.91,1.8161,39.05,0.003,0.06
ill-224,illadas,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-510-4641-H29-NPC01_chm.tif,35009,3.5009,3.5002,2.58,27.9,36.9,1.9109,54.58,1.6407,46.87,1.2657,36.15,1.2052,34.43,1.0088,28.82,0.9158,26.16,0.0098,0.28
nuc-242,nucleos,O Rosal,O Rosal (Santa Mariña),3604802.0,PNOA-2024-GAL-510-4645-H29-NPC01_chm.tif,4347,0.4347,0.4349,1.54,2.63,5.55,0.1171,26.94,0.023,5.29,0.0013,0.3,0.0001,0.02,0.0,0.0,0.0,0.0,0.0,0.0
nuc-242,nucleos,O Rosal,O Rosal (Santa Mariña),3604802.0,PNOA-2024-GAL-510-4646-H29-NPC01_chm.tif,18009,1.8009,1.802,11.56,24.7,34.37,1.3574,75.37,1.2986,72.11,1.2125,67.33,1.1893,66.04,1.0574,58.72,0.9526,52.9,0.0,0.0
nuc-54,nucleos,Oia,Oia (Santa María),3603604.0,PNOA-2024-GAL-510-4647-H29-NPC01_chm.tif,11047,1.1047,1.1047,3.17,11.66,23.52,0.6898,62.44,0.5729,51.86,0.3706,33.55,0.3375,30.55,0.2195,19.87,0.1645,14.89,0.0,0.0
nuc-242,nucleos,O Rosal,O Rosal (Santa Mariña),3604802.0,PNOA-2024-GAL-510-4647-H29-NPC01_chm.tif,2715,0.2715,0.2784,1.14,9.31,18.41,0.1128,41.55,0.1008,37.13,0.0786,28.95,0.0732,26.96,0.0427,15.73,0.0184,6.78,0.0,0.0
nuc-597,nucleos,Oia,Oia (Santa María),3603604.0,PNOA-2024-GAL-510-4650-H29-NPC01_chm.tif,72528,7.2528,7.2538,2.76,13.5,36.62,4.025,55.5,3.5104,48.4,2.8082,38.72,2.6736,36.86,2.0037,27.63,1.3606,18.76,0.0071,0.1
nuc-597,nucleos,Oia,Oia (Santa María),3603604.0,PNOA-2024-GAL-510-4651-H29-NPC01_chm.tif,105687,10.5687,10.5722,1.97,20.84,41.24,5.2625,49.79,4.7401,44.85,3.9742,37.6,3.8128,36.08,3.0256,28.63,2.3843,22.56,0.1504,1.42
nuc-597,nucleos,Oia,Oia (Santa María),3603604.0,PNOA-2024-GAL-510-4652-H29-NPC01_chm.tif,13611,1.3611,1.3795,3.75,10.61,29.71,0.8647,63.53,0.7685,56.46,0.4761,34.98,0.3946,28.99,0.1959,14.39,0.144,10.58,0.0,0.0
nuc-692,nucleos,Oia,Pedornes (San Mamede),3603605.0,PNOA-2024-GAL-510-4652-H29-NPC01_chm.tif,75641,7.5641,7.5632,11.8,24.39,36.69,5.3951,71.33,5.1738,68.4,4.8405,63.99,4.7732,63.1,4.4727,59.13,4.1791,55.25,0.0033,0.04
nuc-692,nucleos,Oia,Pedornes (San Mamede),3603605.0,PNOA-2024-GAL-510-4653-H29-NPC01_chm.tif,58570,5.857,5.8667,13.44,24.52,33.09,5.0573,86.35,4.8362,82.57,4.4943,76.73,4.4124,75.34,3.9848,68.03,3.585,61.21,0.0,0.0
nuc-598,nucleos,Oia,Viladesuso (San Miguel),3603606.0,PNOA-2024-GAL-510-4654-H29-NPC01_chm.tif,108930,10.893,10.8936,4.64,25.18,37.41,6.9487,63.79,6.3507,58.3,5.2619,48.31,5.0259,46.14,4.0883,37.53,3.5261,32.37,0.0087,0.08
nuc-42,nucleos,Oia,Mougás (Santa Uxía),3603603.0,PNOA-2024-GAL-510-4655-H29-NPC01_chm.tif,692,0.0692,0.0692,13.99,19.73,27.37,0.0567,81.94,0.0555,80.2,0.0536,77.46,0.053,76.59,0.0498,71.97,0.0459,66.33,0.0,0.0
nuc-598,nucleos,Oia,Viladesuso (San Miguel),3603606.0,PNOA-2024-GAL-510-4655-H29-NPC01_chm.tif,38967,3.8967,3.914,3.1,14.16,34.36,2.1752,55.82,1.9694,50.54,1.6003,41.07,1.4993,38.48,1.0731,27.54,0.8681,22.28,0.0,0.0
nuc-42,nucleos,Oia,Mougás (Santa Uxía),3603603.0,PNOA-2024-GAL-510-4656-H29-NPC01_chm.tif,105570,10.557,10.5617,6.53,21.58,42.17,7.2382,68.56,6.7445,63.89,5.9277,56.15,5.7178,54.16,4.6468,44.02,3.8593,36.56,0.1139,1.08
nuc-368,nucleos,Baiona,Baredo (Santa María),3600302.0,PNOA-2024-GAL-510-4661-H29-NPC01_chm.tif,65024,6.5024,6.502,4.56,25.12,43.4,3.8368,59.01,3.5289,54.27,3.1868,49.01,3.1128,47.87,2.7851,42.83,2.5441,39.13,0.0382,0.59
nuc-368,nucleos,Baiona,Baredo (Santa María),3600302.0,PNOA-2024-GAL-510-4662-H29-NPC01_chm.tif,236887,23.6887,23.6929,0.71,11.35,38.66,8.8073,37.18,7.6548,32.31,6.101,25.75,5.7429,24.24,4.0454,17.08,2.8924,12.21,0.013,0.05
nuc-368,nucleos,Baiona,Baredo (Santa María),3600302.0,PNOA-2024-GAL-510-4663-H29-NPC01_chm.tif,81067,8.1067,8.1096,0.44,6.5,28.27,2.134,26.32,1.6181,19.96,1.0302,12.71,0.9465,11.68,0.6459,7.97,0.4925,6.08,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4696-H29-NPC01_chm.tif,27356,2.7356,2.743,4.63,20.98,28.92,1.8062,66.03,1.6793,61.39,1.3075,47.8,1.2511,45.73,1.1351,41.49,1.0591,38.72,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4696-H29-NPC01_chm.tif,35017,3.5017,3.5621,0.71,13.66,26.65,1.4609,41.72,1.2406,35.43,0.975,27.84,0.9378,26.78,0.7834,22.37,0.6196,17.69,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4697-H29-NPC01_chm.tif,203804,20.3804,20.5522,0.6,13.96,32.25,7.674,37.65,6.3808,31.31,4.8844,23.97,4.6551,22.84,3.6199,17.76,2.9572,14.51,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4697-H29-NPC01_chm.tif,210602,21.0602,21.0625,2.06,16.99,3086.37,10.6386,50.52,9.1337,43.37,7.298,34.65,6.9384,32.95,5.6107,26.64,4.8847,23.19,0.0007,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4698-H29-NPC01_chm.tif,144610,14.461,14.462,0.37,7.94,22.34,4.3394,30.01,3.471,24.0,2.4359,16.84,2.2398,15.49,1.4301,9.89,0.9646,6.67,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4698-H29-NPC01_chm.tif,28558,2.8558,2.8636,0.53,7.59,21.9,1.0756,37.66,0.7356,25.76,0.428,14.99,0.3991,13.98,0.2662,9.32,0.1703,5.96,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4699-H29-NPC01_chm.tif,63469,6.3469,6.3477,0.18,2.66,17.41,0.9091,14.32,0.53,8.35,0.3116,4.91,0.2834,4.47,0.1517,2.39,0.0753,1.19,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4699-H29-NPC01_chm.tif,16202,1.6202,1.6221,0.21,6.19,11.83,0.4149,25.61,0.337,20.8,0.2234,13.79,0.1965,12.13,0.1102,6.8,0.0308,1.9,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4700-H29-NPC01_chm.tif,766,0.0766,0.0788,0.2,0.4,13.01,0.0041,5.35,0.0041,5.35,0.0032,4.18,0.0031,4.05,0.0027,3.52,0.0006,0.78,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-510-4700-H29-NPC01_chm.tif,1048,0.1048,0.1126,0.38,5.15,6.99,0.0249,23.76,0.0238,22.71,0.0123,11.74,0.0095,9.06,0.0,0.0,0.0,0.0,0.0,0.0
nuc-29,nucleos,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4636-H29-NPC01_chm.tif,444,0.0444,0.0444,14.97,17.45,23.0,0.0443,99.77,0.0443,99.77,0.0443,99.77,0.0443,99.77,0.0423,95.27,0.039,87.84,0.0,0.0
ill-145,illadas,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4636-H29-NPC01_chm.tif,166,0.0166,0.0166,12.74,15.24,16.05,0.0104,62.65,0.0104,62.65,0.0104,62.65,0.0104,62.65,0.0102,61.45,0.01,60.24,0.0,0.0
nuc-29,nucleos,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4637-H29-NPC01_chm.tif,74749,7.4749,7.4748,2.96,11.28,31.26,4.3123,57.69,3.7167,49.72,2.7359,36.6,2.537,33.94,1.5831,21.18,1.0097,13.51,0.0,0.0
nuc-123,nucleos,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-511-4637-H29-NPC01_chm.tif,1213,0.1213,0.1212,10.0,21.69,26.25,0.0753,62.08,0.0731,60.26,0.0705,58.12,0.0698,57.54,0.0665,54.82,0.0607,50.04,0.0,0.0
ill-145,illadas,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4637-H29-NPC01_chm.tif,105099,10.5099,10.512,2.02,11.58,35.96,5.2694,50.14,4.5357,43.16,3.5067,33.37,3.2824,31.23,2.1793,20.74,1.45,13.8,0.0029,0.03
nuc-29,nucleos,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4638-H29-NPC01_chm.tif,143691,14.3691,14.3687,9.96,25.14,44.11,10.6634,74.21,10.0619,70.02,9.3357,64.97,9.1628,63.77,8.1603,56.79,7.1646,49.86,0.3334,2.32
ill-145,illadas,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4638-H29-NPC01_chm.tif,20094,2.0094,2.0234,6.86,23.27,34.81,1.3678,68.07,1.2721,63.31,1.1359,56.53,1.1024,54.86,0.9179,45.68,0.7813,38.88,0.0,0.0
nuc-29,nucleos,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4639-H29-NPC01_chm.tif,19078,1.9078,1.9071,1.4,27.03,46.34,0.8653,45.36,0.7947,41.66,0.6971,36.54,0.6769,35.48,0.6105,32.0,0.5621,29.46,0.0837,4.39
nuc-123,nucleos,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-511-4639-H29-NPC01_chm.tif,9502,0.9502,0.9501,2.02,10.35,18.76,0.4773,50.23,0.3464,36.46,0.2291,24.11,0.2064,21.72,0.1427,15.02,0.1017,10.7,0.0,0.0
nuc-589,nucleos,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-511-4639-H29-NPC01_chm.tif,54273,5.4273,5.4271,2.5,21.66,38.12,2.8815,53.09,2.5756,47.46,2.2024,40.58,2.108,38.84,1.7402,32.06,1.5315,28.22,0.0302,0.56
ill-145,illadas,A Guarda,Camposancos (Santa Isabel),3602301.0,PNOA-2024-GAL-511-4639-H29-NPC01_chm.tif,82893,8.2893,8.2878,2.23,14.98,34.39,4.3058,51.94,3.7574,45.33,2.8233,34.06,2.6975,32.54,2.0562,24.81,1.6175,19.51,0.0,0.0
ill-224,illadas,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-511-4639-H29-NPC01_chm.tif,15772,1.5772,1.5783,2.05,12.23,35.22,0.7933,50.3,0.6757,42.84,0.5364,34.01,0.4987,31.62,0.3142,19.92,0.2206,13.99,0.0005,0.03
ill-396,illadas,A Guarda,A Guarda (Santa María),3602302.0,PNOA-2024-GAL-511-4639-H29-NPC01_chm.tif,4778,0.4778,0.4794,3.77,12.54,19.9,0.2851,59.67,0.2559,53.56,0.2048,42.86,0.1857,38.87,0.1029,21.54,0.0677,14.17,0.0,0.0
nuc-589,nucleos,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-511-4640-H29-NPC01_chm.tif,31612,3.1612,3.1616,1.82,24.04,33.4,1.5591,49.32,1.407,44.51,1.193,37.74,1.1413,36.1,0.9245,29.25,0.7863,24.87,0.0,0.0
nuc-589,nucleos,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-511-4641-H29-NPC01_chm.tif,123709,12.3709,12.3692,6.74,30.7,43.66,7.8012,63.06,7.2091,58.27,6.5791,53.18,6.4658,52.27,5.8719,47.47,5.3296,43.08,0.3154,2.55
ill-224,illadas,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-511-4641-H29-NPC01_chm.tif,26884,2.6884,2.6881,6.8,28.91,47.95,1.7651,65.66,1.5975,59.42,1.455,54.12,1.4263,53.05,1.271,47.28,1.144,42.55,0.0415,1.54
nuc-242,nucleos,O Rosal,O Rosal (Santa Mariña),3604802.0,PNOA-2024-GAL-511-4642-H29-NPC01_chm.tif,81467,8.1467,8.1591,9.91,31.71,45.58,6.2066,76.19,5.7581,70.68,5.2037,63.87,5.0881,62.46,4.5396,55.72,4.0511,49.73,0.4007,4.92
nuc-589,nucleos,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-511-4642-H29-NPC01_chm.tif,14258,1.4258,1.4261,6.99,28.97,41.38,0.9815,68.84,0.9267,65.0,0.8384,58.8,0.8067,56.58,0.6532,45.81,0.5237,36.73,0.046,3.23
ill-224,illadas,A Guarda,Salcidos (San Lourenzo),3602303.0,PNOA-2024-GAL-511-4642-H29-NPC01_chm.tif,291,0.0291,0.0288,8.23,21.56,25.77,0.0191,65.64,0.0184,63.23,0.0166,57.04,0.0166,57.04,0.0149,51.2,0.0124,42.61,0.0,0.0
nuc-242,nucleos,O Rosal,O Rosal (Santa Mariña),3604802.0,PNOA-2024-GAL-511-4643-H29-NPC01_chm.tif,112278,11.2278,11.2388,5.05,28.64,43.49,7.242,64.5,6.482,57.73,5.63,50.14,5.455,48.58,4.5479,40.51,3.8345,34.15,0.2299,2.05
nuc-242,nucleos,O Rosal,O Rosal (Santa Mariña),3604802.0,PNOA-2024-GAL-511-4644-H29-NPC01_chm.tif,13465,1.3465,1.3779,30.03,37.41,43.45,1.2803,95.08,1.2745,94.65,1.2499,92.83,1.245,92.46,1.2204,90.63,1.1993,89.07,0.2876,21.36
nuc-326,nucleos,Oia,Burgueira (San Pedro),3603601.0,PNOA-2024-GAL-511-4651-H29-NPC01_chm.tif,22960,2.296,2.3151,0.27,3.76,33.54,0.2763,12.03,0.2448,10.66,0.2078,9.05,0.1982,8.63,0.1625,7.08,0.1385,6.03,0.0,0.0
nuc-273,nucleos,Baiona,Baíña (Santa Mariña),3600301.0,PNOA-2024-GAL-511-4661-H29-NPC01_chm.tif,21575,2.1575,2.1625,7.73,15.23,27.63,1.282,59.42,1.2453,57.72,1.1928,55.29,1.175,54.46,1.0595,49.11,0.8767,40.63,0.0,0.0
nuc-368,nucleos,Baiona,Baredo (Santa María),3600302.0,PNOA-2024-GAL-511-4661-H29-NPC01_chm.tif,226,0.0226,0.0226,13.71,25.36,27.85,0.0222,98.23,0.0219,96.9,0.0211,93.36,0.0211,93.36,0.0205,90.71,0.0191,84.51,0.0,0.0
nuc-273,nucleos,Baiona,Baíña (Santa Mariña),3600301.0,PNOA-2024-GAL-511-4662-H29-NPC01_chm.tif,49684,4.9684,4.974,1.09,15.97,39.23,2.1768,43.81,2.0368,41.0,1.8267,36.77,1.7785,35.8,1.4937,30.06,1.1694,23.54,0.021,0.42
nuc-368,nucleos,Baiona,Baredo (Santa María),3600302.0,PNOA-2024-GAL-511-4662-H29-NPC01_chm.tif,47090,4.709,4.7096,0.95,23.56,36.71,1.8322,38.91,1.6366,34.75,1.4778,31.38,1.4524,30.84,1.3411,28.48,1.2514,26.57,0.002,0.04
nuc-465,nucleos,Baiona,Baiona (Santa María),3600304.0,PNOA-2024-GAL-511-4662-H29-NPC01_chm.tif,13018,1.3018,1.305,4.77,14.73,27.64,0.856,65.76,0.7722,59.32,0.6331,48.63,0.5964,45.81,0.4141,31.81,0.2809,21.58,0.0,0.0
nuc-465,nucleos,Baiona,Baiona (Santa María),3600304.0,PNOA-2024-GAL-511-4663-H29-NPC01_chm.tif,78272,7.8272,7.8277,2.33,13.34,32.58,4.1568,53.11,3.4474,44.04,2.4216,30.94,2.2765,29.08,1.7762,22.69,1.4145,18.07,0.0,0.0
nuc-465,nucleos,Baiona,Baiona (Santa María),3600304.0,PNOA-2024-GAL-511-4664-H29-NPC01_chm.tif,21151,2.1151,2.1146,1.18,6.8,20.65,0.8064,38.13,0.6002,28.38,0.3268,15.45,0.2892,13.67,0.1701,8.04,0.1116,5.28,0.0,0.0
nuc-376,nucleos,Cangas,O Hío (Santo André),3600805.0,PNOA-2024-GAL-511-4680-H29-NPC01_chm.tif,51286,5.1286,5.1289,0.62,7.68,23.61,1.5283,29.8,1.1915,23.23,0.8793,17.15,0.8229,16.05,0.4734,9.23,0.2704,5.27,0.0,0.0
ill-359,illadas,Cangas,O Hío (Santo André),3600805.0,PNOA-2024-GAL-511-4680-H29-NPC01_chm.tif,27352,2.7352,2.7336,1.51,8.2,17.87,1.1396,41.66,0.8111,29.65,0.5338,19.52,0.48,17.55,0.2838,10.38,0.1846,6.75,0.0,0.0
nuc-376,nucleos,Cangas,O Hío (Santo André),3600805.0,PNOA-2024-GAL-511-4681-H29-NPC01_chm.tif,77242,7.7242,7.7267,1.43,15.7,44.26,3.4774,45.02,2.9543,38.25,2.3327,30.2,2.1894,28.34,1.6523,21.39,1.3318,17.24,0.147,1.9
ill-359,illadas,Cangas,O Hío (Santo André),3600805.0,PNOA-2024-GAL-511-4681-H29-NPC01_chm.tif,2670,0.267,0.2658,0.8,6.47,16.2,0.103,38.58,0.0773,28.95,0.0461,17.27,0.0405,15.17,0.0117,4.38,0.001,0.37,0.0,0.0
ill-359,illadas,Cangas,O Hío (Santo André),3600805.0,PNOA-2024-GAL-511-4683-H29-NPC01_chm.tif,3637,0.3637,0.3836,5.59,28.5,35.88,0.2521,69.32,0.2316,63.68,0.1919,52.76,0.1828,50.26,0.1569,43.14,0.1289,35.44,0.0022,0.6
ill-359,illadas,Cangas,O Hío (Santo André),3600805.0,PNOA-2024-GAL-511-4684-H29-NPC01_chm.tif,112033,11.2033,11.227,2.26,15.99,26.22,5.8259,52.0,5.0008,44.64,3.9317,35.09,3.7251,33.25,3.0092,26.86,2.5531,22.79,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4694-H29-NPC01_chm.tif,4891,0.4891,0.4894,0.67,2.43,11.46,0.0635,12.98,0.0368,7.52,0.0148,3.03,0.0108,2.21,0.0034,0.7,0.0013,0.27,0.0,0.0
nuc-135,nucleos,Sanxenxo,Arra (San Amaro),3605102.0,PNOA-2024-GAL-511-4695-H29-NPC01_chm.tif,18383,1.8383,1.838,2.13,15.73,19.36,0.9395,51.11,0.7743,42.12,0.6083,33.09,0.5797,31.53,0.4654,25.32,0.3984,21.67,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4695-H29-NPC01_chm.tif,45723,4.5723,4.5748,0.36,5.36,13.61,1.059,23.16,0.754,16.49,0.4991,10.92,0.4422,9.67,0.1776,3.88,0.0592,1.29,0.0,0.0
ill-202,illadas,Sanxenxo,Arra (San Amaro),3605102.0,PNOA-2024-GAL-511-4695-H29-NPC01_chm.tif,8450,0.845,0.845,1.43,6.83,16.75,0.3631,42.97,0.2517,29.79,0.149,17.63,0.1276,15.1,0.0512,6.06,0.0204,2.41,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4695-H29-NPC01_chm.tif,24769,2.4769,2.478,0.54,5.91,18.83,0.5715,23.07,0.4541,18.33,0.2894,11.68,0.2659,10.74,0.1764,7.12,0.1331,5.37,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4696-H29-NPC01_chm.tif,123240,12.324,12.3227,0.34,6.99,25.59,3.0871,25.05,2.3138,18.77,1.6141,13.1,1.5126,12.27,1.0651,8.64,0.7906,6.42,0.0,0.0
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4696-H29-NPC01_chm.tif,220261,22.0261,22.0263,0.54,9.0,27.62,7.4705,33.92,5.1643,23.45,3.6403,16.53,3.4332,15.59,2.5009,11.35,1.9519,8.86,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4697-H29-NPC01_chm.tif,189564,18.9564,18.9608,1.32,17.11,41.72,8.2601,43.57,5.8299,30.75,4.6181,24.36,4.3885,23.15,3.4963,18.44,3.0406,16.04,0.0521,0.27
ill-266,illadas,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4697-H29-NPC01_chm.tif,74990,7.499,7.5003,1.98,18.36,34.15,3.7268,49.7,2.8394,37.86,2.2353,29.81,2.1479,28.64,1.7241,22.99,1.4395,19.2,0.0,0.0
nuc-695,nucleos,Sanxenxo,Noalla (Santo Estevo),3605107.0,PNOA-2024-GAL-511-4698-H29-NPC01_chm.tif,238756,23.8756,23.875,0.46,4.47,26.88,7.4921,31.38,3.4474,14.44,2.1365,8.95,1.9148,8.02,1.0322,4.32,0.6216,2.6,0.0,0.0
